review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,language,topics
RVW000187,BKG000592,CUST0281,FLT00025,2025-01-07,4,Attentive service from boarding to landing. Boarded and pushed back early — great work.,en,staff_service;punctuality
RVW000188,BKG000593,CUST0031,FLT00025,2025-01-04,4,Good value for the price paid. Snack service was a nice touch.,en,value_for_money;food_beverage
RVW000189,BKG000600,CUST0215,FLT00025,2025-01-11,3,Baggage handling was efficient on arrival. Good beverage selection on board.,en,baggage;food_beverage
RVW000190,BKG000605,CUST0271,FLT00026,2025-01-05,2,Information from staff was inconsistent. Would not pay this fare again given the experience. Cabin felt tired and the seat padding was thin.,en,communication;value_for_money;cabin_comfort
RVW000191,BKG000606,CUST0219,FLT00026,2025-01-10,3,Seat was cramped and uncomfortable. Staff went out of their way to help.,en,cabin_comfort;staff_service
RVW000192,BKG000607,CUST0230,FLT00026,2025-01-15,5,Boarded and pushed back early — great work. Baggage handling was efficient on arrival. Great experience overall.,en,punctuality;baggage
RVW000193,BKG000608,CUST0110,FLT00026,2025-01-09,4,Priority boarding worked smoothly.,en,boarding
RVW000194,BKG000614,CUST0111,FLT00026,2025-01-05,3,Meal was tasty and well presented. Departed over an hour late and I missed my connection.,en,food_beverage;punctuality
RVW000195,BKG000619,CUST0143,FLT00026,2025-01-10,4,Staff went out of their way to help. Crew kept us informed throughout the flight.,en,staff_service;communication
RVW000196,BKG000622,CUST0157,FLT00026,2025-01-10,4,Reasonable fare for the route. Clear announcements from the flight deck. Meal was tasty and well presented.,en,value_for_money;communication;food_beverage
RVW000197,BKG000623,CUST0230,FLT00026,2025-01-04,3,Would not pay this fare again given the experience.,en,value_for_money
RVW000198,BKG000624,CUST0128,FLT00026,2025-01-12,4,Cabin was modern and pleasant. Meal was tasty and well presented. Boarded and pushed back early — great work.,en,cabin_comfort;food_beverage;punctuality
RVW000199,BKG000625,CUST0075,FLT00026,2025-01-12,4,Crew kept us informed throughout the flight. Attentive service from boarding to landing.,en,communication;staff_service
RVW000200,BKG000627,CUST0212,FLT00027,2025-01-11,1,"My luggage was damaged on arrival. Significant delay with poor communication. Meal was disappointing, especially for a long-haul flight. Very disappointing experience.",en,baggage;punctuality;food_beverage
RVW000201,BKG000628,CUST0283,FLT00027,2025-01-06,3,Meal was tasty and well presented.,en,food_beverage
RVW000202,BKG000631,CUST0242,FLT00027,2025-01-16,3,Meal was tasty and well presented. Felt overpriced for what was offered. My luggage was damaged on arrival.,en,food_beverage;value_for_money;baggage
RVW000203,BKG000635,CUST0085,FLT00027,2025-01-12,4,Snack service was a nice touch. Good value for the price paid.,en,food_beverage;value_for_money
RVW000204,BKG000636,CUST0298,FLT00027,2025-01-12,4,Bags arrived quickly at the carousel. Good value for the price paid.,en,baggage;value_for_money
RVW000205,BKG000637,CUST0074,FLT00027,2025-01-14,1,Long wait for bags at the carousel. Departed over an hour late and I missed my connection. Hope they take this feedback seriously.,en,baggage;punctuality
RVW000206,BKG000641,CUST0066,FLT00027,2025-01-14,2,Boarding announced late and we sat on the apron for ages. We were left guessing what was happening.,en,punctuality;communication
RVW000207,BKG000642,CUST0299,FLT00027,2025-01-03,3,Attentive service from boarding to landing. One bag arrived on a later flight — frustrating. The delay was very disruptive to my schedule.,en,staff_service;baggage;punctuality
RVW000208,BKG000643,CUST0117,FLT00027,2025-01-11,3,Food quality below other African carriers. Cabin felt tired and the seat padding was thin.,en,food_beverage;cabin_comfort
RVW000209,BKG000646,CUST0046,FLT00027,2025-01-07,3,Boarding was very slow and disorganized. Clear announcements from the flight deck.,en,boarding;communication
RVW000210,BKG000653,CUST0122,FLT00028,2025-01-05,5,Crew kept us informed throughout the flight. Bags arrived quickly at the carousel. Would fly again.,en,communication;baggage
RVW000211,BKG000662,CUST0194,FLT00028,2025-01-06,5,Meal was tasty and well presented. Highly recommend this airline.,en,food_beverage
RVW000212,BKG000663,CUST0153,FLT00028,2025-01-05,5,Bags arrived quickly at the carousel. Would fly again.,en,baggage
RVW000213,BKG000664,CUST0198,FLT00028,2025-01-15,5,Cabin crew were friendly and professional. Would fly again.,en,staff_service
RVW000214,BKG000668,CUST0115,FLT00028,2025-01-15,4,"Newer aircraft made a real difference. Clear announcements from the flight deck. Right on schedule, exactly what I needed.",en,cabin_comfort;communication;punctuality
RVW000215,BKG000671,CUST0140,FLT00028,2025-01-12,4,Crew handled a tough situation with patience. Crew kept us informed throughout the flight.,en,staff_service;communication
RVW000216,BKG000672,CUST0001,FLT00028,2025-01-03,5,Snack service was a nice touch. Cabin was modern and pleasant. Boarded and pushed back early — great work. Would fly again.,en,food_beverage;cabin_comfort;punctuality
RVW000217,BKG000674,CUST0261,FLT00028,2025-01-15,3,Boarding announced late and we sat on the apron for ages. Baggage handling was efficient on arrival.,en,punctuality;baggage
RVW000218,BKG000675,CUST0041,FLT00028,2025-01-15,4,IFE worked well throughout the flight.,en,entertainment
RVW000219,BKG000677,CUST0260,FLT00029,2025-01-04,4,Staff went out of their way to help. Departed and arrived on time.,en,staff_service;punctuality
RVW000220,BKG000678,CUST0021,FLT00029,2025-01-04,4,Crew handled a tough situation with patience. Newer aircraft made a real difference. Crew kept us informed throughout the flight.,en,staff_service;cabin_comfort;communication
RVW000221,BKG000687,CUST0244,FLT00029,2025-01-08,5,Seat was comfortable for the route length. Good beverage selection on board. Good selection of entertainment for a long-haul flight. Great experience overall.,en,cabin_comfort;food_beverage;entertainment
RVW000222,BKG000688,CUST0131,FLT00029,2025-01-07,3,My luggage was damaged on arrival. The delay was very disruptive to my schedule.,en,baggage;punctuality
RVW000223,BKG000691,CUST0112,FLT00029,2025-01-10,4,Good selection of entertainment for a long-haul flight.,en,entertainment
RVW000224,BKG000703,CUST0114,FLT00030,2025-01-08,3,Priority boarding worked smoothly.,en,boarding
RVW000225,BKG000705,CUST0197,FLT00030,2025-01-06,3,Information from staff was inconsistent.,en,communication
RVW000226,BKG000708,CUST0141,FLT00030,2025-01-13,5,"Boarding was orderly and quick. Right on schedule, exactly what I needed. Would fly again.",en,boarding;punctuality
RVW000227,BKG000718,CUST0092,FLT00030,2025-01-05,4,Baggage handling was efficient on arrival. Staff went out of their way to help.,en,baggage;staff_service
RVW000228,BKG000721,CUST0298,FLT00030,2025-01-10,3,No communication during the delay — very frustrating. Boarding was orderly and quick. Would not pay this fare again given the experience.,en,communication;boarding;value_for_money
RVW000229,BKG000723,CUST0221,FLT00030,2025-01-08,3,Good beverage selection on board. Clear announcements from the flight deck.,en,food_beverage;communication
RVW000230,BKG000726,CUST0126,FLT00031,2025-01-11,5,Baggage handling was efficient on arrival. Boarded and pushed back early — great work. Newer aircraft made a real difference. Would fly again.,en,baggage;punctuality;cabin_comfort
RVW000231,BKG000727,CUST0257,FLT00031,2025-01-14,3,Felt overpriced for what was offered. Clear announcements from the flight deck.,en,value_for_money;communication
RVW000232,BKG000730,CUST0267,FLT00031,2025-01-07,4,"Smooth and punctual flight, no fuss. Good beverage selection on board. Newer aircraft made a real difference.",en,punctuality;food_beverage;cabin_comfort
RVW000233,BKG000735,CUST0128,FLT00031,2025-01-05,4,Crew kept us informed throughout the flight. Staff went out of their way to help.,en,communication;staff_service
RVW000234,BKG000739,CUST0273,FLT00031,2025-01-05,4,Attentive service from boarding to landing.,en,staff_service
RVW000235,BKG000745,CUST0031,FLT00031,2025-01-04,5,"Good value for the price paid. Good beverage selection on board. Smooth and punctual flight, no fuss. Great experience overall.",en,value_for_money;food_beverage;punctuality
RVW000236,BKG000746,CUST0284,FLT00031,2025-01-05,4,Snack service was a nice touch. Clear announcements from the flight deck.,en,food_beverage;communication
RVW000237,BKG000751,CUST0107,FLT00032,2025-01-12,2,Customer service was indifferent. Felt overpriced for what was offered.,en,staff_service;value_for_money
RVW000238,BKG000753,CUST0157,FLT00032,2025-01-03,4,Good value for the price paid.,en,value_for_money
RVW000239,BKG000756,CUST0134,FLT00032,2025-01-04,3,Chaotic boarding process at the gate. Customer service was indifferent. Good value for the price paid.,en,boarding;staff_service;value_for_money
RVW000240,BKG000759,CUST0275,FLT00032,2025-01-03,5,Boarding was orderly and quick. Plenty of legroom in this cabin. Boarded and pushed back early — great work. Highly recommend this airline.,en,boarding;cabin_comfort;punctuality
RVW000241,BKG000760,CUST0181,FLT00032,2025-01-16,3,Significant delay with poor communication. We were left guessing what was happening.,en,punctuality;communication
RVW000242,BKG000761,CUST0280,FLT00032,2025-01-03,4,Priority boarding worked smoothly. Crew kept us informed throughout the flight.,en,boarding;communication
RVW000243,BKG000765,CUST0300,FLT00032,2025-01-10,4,Cabin crew were friendly and professional.,en,staff_service
RVW000244,BKG000771,CUST0290,FLT00032,2025-01-07,5,Crew handled a tough situation with patience. Enjoyed the local menu options. Departed and arrived on time. Great experience overall.,en,staff_service;food_beverage;punctuality
RVW000245,BKG000772,CUST0108,FLT00032,2025-01-04,3,Departed over an hour late and I missed my connection.,en,punctuality
RVW000246,BKG000774,CUST0172,FLT00032,2025-01-10,3,Enjoyed the local menu options.,en,food_beverage
RVW000247,BKG000786,CUST0151,FLT00033,2025-01-05,4,Priority boarding worked smoothly. Baggage handling was efficient on arrival. Reasonable fare for the route.,en,boarding;baggage;value_for_money
RVW000248,BKG000794,CUST0112,FLT00033,2025-01-16,3,Crew seemed rushed and impatient. My luggage was damaged on arrival.,en,staff_service;baggage
RVW000249,BKG000795,CUST0255,FLT00033,2025-01-08,5,"Right on schedule, exactly what I needed. Staff went out of their way to help. Lavatories were kept tidy throughout the flight. Highly recommend this airline.",en,punctuality;staff_service;cleanliness
RVW000250,BKG000798,CUST0133,FLT00033,2025-01-17,4,Staff went out of their way to help. Lavatories were kept tidy throughout the flight.,en,staff_service;cleanliness
RVW000251,BKG000802,CUST0205,FLT00034,2025-01-13,3,Cabin crew were friendly and professional. Cabin was clean and well prepared.,en,staff_service;cleanliness
RVW000252,BKG000803,CUST0134,FLT00034,2025-01-05,5,Attentive service from boarding to landing. Baggage handling was efficient on arrival. Would fly again.,en,staff_service;baggage
RVW000253,BKG000806,CUST0266,FLT00034,2025-01-12,5,"Good value for the price paid. Smooth and punctual flight, no fuss. Great experience overall.",en,value_for_money;punctuality
RVW000254,BKG000807,CUST0229,FLT00034,2025-01-07,5,Boarded and pushed back early — great work. Good value for the price paid. Great experience overall.,en,punctuality;value_for_money
RVW000255,BKG000811,CUST0208,FLT00034,2025-01-10,2,Felt ignored by the cabin crew during the flight. Departed over an hour late and I missed my connection.,en,staff_service;punctuality
RVW000256,BKG000812,CUST0286,FLT00034,2025-01-09,3,Felt overpriced for what was offered. Chaotic boarding process at the gate.,en,value_for_money;boarding
RVW000257,BKG000816,CUST0237,FLT00034,2025-01-11,5,Good value for the price paid. Cabin was clean and well prepared. Would fly again.,en,value_for_money;cleanliness
RVW000258,BKG000822,CUST0047,FLT00034,2025-01-04,3,Attentive service from boarding to landing. Boarding announced late and we sat on the apron for ages. Lavatories were dirty by mid-flight.,en,staff_service;punctuality;cleanliness
RVW000259,BKG000824,CUST0300,FLT00034,2025-01-10,5,Lavatories were kept tidy throughout the flight. Great experience overall.,en,cleanliness
RVW000260,BKG000826,CUST0250,FLT00035,2025-01-04,3,Felt overpriced for what was offered.,en,value_for_money
RVW000261,BKG000834,CUST0185,FLT00035,2025-01-14,2,Felt ignored by the cabin crew during the flight. One bag arrived on a later flight — frustrating.,en,staff_service;baggage
RVW000262,BKG000836,CUST0295,FLT00035,2025-01-12,2,The delay was very disruptive to my schedule.,en,punctuality
RVW000263,BKG000839,CUST0271,FLT00035,2025-01-08,1,Lavatories were dirty by mid-flight. Chaotic boarding process at the gate. The delay was very disruptive to my schedule. Will avoid this airline next time.,en,cleanliness;boarding;punctuality
RVW000264,BKG000841,CUST0129,FLT00035,2025-01-15,1,Lavatories were dirty by mid-flight. My luggage was damaged on arrival. Will avoid this airline next time.,en,cleanliness;baggage
RVW000265,BKG000855,CUST0028,FLT00036,2025-01-14,4,Newer aircraft made a real difference.,en,cabin_comfort
RVW000266,BKG000859,CUST0207,FLT00036,2025-01-11,3,No communication during the delay — very frustrating. Snack service was a nice touch. Seat was comfortable for the route length.,en,communication;food_beverage;cabin_comfort
RVW000267,BKG000860,CUST0086,FLT00036,2025-01-12,5,Meal was tasty and well presented. Crew kept us informed throughout the flight. Plenty of legroom in this cabin. Would fly again.,en,food_beverage;communication;cabin_comfort
RVW000268,BKG000861,CUST0181,FLT00036,2025-01-15,3,Bags arrived quickly at the carousel. We were left guessing what was happening.,en,baggage;communication
RVW000269,BKG000863,CUST0272,FLT00036,2025-01-15,3,Would not pay this fare again given the experience. Chaotic boarding process at the gate.,en,value_for_money;boarding
RVW000270,BKG000868,CUST0108,FLT00036,2025-01-09,4,Boarding was orderly and quick. Cabin crew were friendly and professional. Newer aircraft made a real difference.,en,boarding;staff_service;cabin_comfort
